-112.353096,-231.05388,-99.77007,-275.15225,-90.52365,-106.62162,-241.41599,-73.33982,-226.39633,-38.54401
-77.69229,-165.84363,-315.8475,-54.433792,-303.75732,-303.6469,-198.2387,-327.26123,-47.73817,-274.4786
-70.25541,-163.307,-139.6709,-100.03991,-293.808,-339.83054,-184.26231,-122.550446,-149.4395,-134.0159
-197.66312,-102.881035,-285.75964,-67.432945,-62.56904,-140.88509,-119.15498,-134.97435,-114.18573,-121.60537
-195.51988,-117.762276,-432.43527,-73.09749,-47.478416,-314.71445,-58.595596,-133.97023,-64.98507,-173.8963
-283.24426,-112.077,-116.83195,-33.56124,-156.16042,-414.37927,-87.28125,-322.80283,-248.7869,-131.17455
-89.66971,-99.86995,-80.4962,-417.8497,-121.42614,-320.0824,-32.507126,-136.14175,-169.87512,-111.379425
-197.27733,-125.739975,-189.075,-253.8369,-207.80235,-153.67792,-313.2151,-182.41058,-299.80957,43.31093
-213.60335,-77.357506,-37.612873,-169.32205,-92.02478,-312.56384,-95.05755,-210.73189,-159.62646,-75.398
-114.677315,-118.43878,-257.65073,-57.82554,-8.415244,-215.44344,-199.45857,-120.32283,-66.57769,-190.7471
-51.613884,-69.83468,-242.69446,-232.57375,-68.6822,-131.4841,-63.770954,-125.863754,-60.69141,-297.15204
-145.5771,-132.41907,-361.0666,-112.59609,-286.33594,-69.67728,-264.42834,-107.1625,-113.98374,-67.662285
-199.03238,-219.91843,-116.285164,-274.5869,-365.5406,-501.29422,-81.46052,-129.53627,-34.049274,-212.92711
-229.89767,-219.99976,-56.613,-107.891624,-404.13693,-147.5401,-21.155043,-133.48494,-4.1690526,-256.5762
-236.02429,-119.08814,-165.30428,-291.31018,-44.454082,-57.977417,-130.2872,-209.40475,-237.41214,-275.02194
-73.44018,-276.5086,-115.56094,-148.95793,-142.5168,-61.94247,-86.40291,-55.73583,-243.68858,-96.177216
-126.77669,-126.5444,-127.94316,-112.54123,-98.73126,-304.8987,-193.22408,-49.805096,-211.57184,-273.3262
-249.55576,-101.93868,-53.51469,-133.06757,-355.2842,-131.06644,-257.61423,-150.53264,-46.914433,-351.14627
-51.32234,-125.00867,-375.69916,-249.1492,-185.23515,-54.611633,-134.47102,-300.19623,-122.597,-146.59415
-34.79833,-154.42908,-249.78632,-271.88553,-242.61505,-47.718384,-244.91367,-127.73101,15.859214,-93.586845
-655.96106,-259.02765,-335.47937,-151.17761,-162.21214,-1320.9978,-297.14926,-557.1776,-411.45386,-367.8937
-399.91925,-618.78076,-497.25494,-478.41943,-100.01404,-63.54649,-431.34958,-485.54532,-814.8092,-1030.6543
-495.8519,-267.4625,-243.60036,-484.7816,-346.18652,-138.2291,-273.03796,-164.69916,-355.95288,-91.61613
-450.80087,-84.55446,-106.404015,-294.91757,-151.54666,-119.88971,-1005.40875,-136.78755,-58.062626,-139.90077
-200.15768,-28.512537,-152.61371,-614.312,-249.21227,-133.60463,-62.9121,-681.943,-119.28986,-213.27196
-304.5074,-447.92557,-183.80788,-303.42294,-443.25647,-23.669683,-196.5727,-470.8696,-111.36737,-207.76646
-282.45312,-343.02783,-80.89133,-476.3496,-241.10173,-131.46355,-23.135662,-379.92984,-22.243738,-103.73054
-373.44595,-250.44325,-226.28937,-225.81403,-119.50722,12.9323845,-308.1208,-432.80475,-330.44403,-135.79958
-364.20328,-317.45233,-312.3364,-159.8557,-84.409164,-70.50891,-341.81903,-449.8544,-523.932,-300.9765
-252.4093,-200.06197,-289.92303,-343.51044,-143.14177,-175.95709,-302.52664,-424.3475,-104.98471,-479.11563
-322.82,-157.74658,-188.24393,-328.6789,-65.70321,-89.38915,-272.44684,-439.12595,-403.18668,-36.852684
-76.72573,-171.32098,-108.47392,-220.39151,-173.20616,-183.41093,-159.90671,-148.0205,-175.91782,-338.52057
-98.21491,-298.43802,-126.346466,-240.36227,-76.398575,-130.33221,-289.74228,-137.00812,-375.59393,-245.02214
-35.630856,-147.59071,-259.50528,-313.75436,-219.65677,-243.79086,-168.5127,-470.3601,-203.47255,-360.33444
-283.12885,-189.50006,-171.76743,-202.99576,-111.34413,-156.49283,-294.05063,-204.086,-48.662506,-305.17203
-72.91744,-192.22556,-235.14731,-355.8087,-87.93,-52.251343,-275.05875,-280.79648,-126.425125,-76.63768
-231.03362,-363.97925,-379.31412,-166.43848,-191.12512,-715.07385,-375.59415,-179.69872,-166.15184,-65.07592
-125.60039,-203.73193,-65.2727,-216.07288,-310.7206,-238.80566,-77.96986,-285.658,-318.35452,-412.06955
-149.72072,-240.52895,-499.55103,-197.35762,-100.7586,-200.05711,-96.92158,-351.8119,-288.37946,-26.709017
-82.967255,-271.5317,-287.16782,-216.39275,-58.103878,-353.78244,-202.47107,-148.24475,-264.53537,-202.56993
-92.38098,-201.97345,-317.90897,-185.28322,-219.71548,-110.962975,-313.77472,-128.63593,-388.95126,-28.383244
-81.432045,-148.59828,-572.1414,-205.11998,-329.068,-344.795,-311.77237,-145.19322,-191.61404,-81.50926
-164.42427,-208.056,-282.5689,-313.51675,-346.95917,-91.01157,-314.51035,-74.87238,-275.36035,-14.594498
-53.90417,-166.80724,-63.06516,-154.3825,-261.79858,-355.71606,-142.5381,-132.32626,-318.4628,-163.2366
11.769285,-174.3179,-312.40134,-317.2914,-154.08655,-331.2024,-362.39197,3.8171735,-355.0647,-80.44012
-52.956425,-194.4534,-292.69244,-306.10568,-59.55736,-335.3484,-110.90563,-128.85269,-103.69942,-76.516685
-198.15515,37.473927,-56.59164,-208.35583,-264.68448,-379.90424,-217.47395,-123.57644,-197.10323,-110.94749
-3.725024,-109.52995,-169.56523,-175.80699,-67.283226,-63.656174,-334.05655,-59.904377,-479.29565,35.54989
-15.897218,-163.52646,-175.65477,-176.61201,-95.10471,-359.97888,-102.02429,-262.29852,-150.74826,-159.481
-49.71839,-26.724686,-127.909225,-172.38123,-99.005264,-153.7825,-129.8704,-99.65267,-101.388725,-65.76443
-235.80856,-141.21274,-441.29834,-109.87412,-84.89919,-245.57709,-33.921738,-50.359703,-191.89024,-24.582605
-305.81888,-167.60004,-34.679974,-175.184,-51.761787,-31.059208,-101.58554,-33.544636,-2.7326136,-290.33597
